transactionID,sellerID,buyerID,rating,comment,created_at
218026,7744697,8128325,5,Excellent,2023-12-07
218026,7744697,8128325,3,Fair,2023-12-07
218047,9090206,6158482,5,Excellent,2023-12-07
218047,2730559,8544629,4,Good,2023-12-07
218073,1958606,9494711,4,Good,2023-12-07
218204,5763298,7014645,5,Excellent,2023-12-07
218216,7468564,6724075,2,Bad,2023-12-07
218236,6988405,5346468,5,Excellent,2023-12-07
218266,8144292,1373781,4,Good,2023-12-07
218272,8577592,2015040,1,Nightmare,2023-12-07
218283,5653752,6460785,2,Bad,2023-12-07
218333,9082397,6031814,1,Nightmare,2023-12-07
218359,5605227,9047252,2,Bad,2023-12-07
218374,2193727,2557138,1,Nightmare,2023-12-07
218432,3522782,7679070,5,Excellent,2023-12-07
218453,7150260,4895349,3,Fair,2023-12-07
218467,6435831,3408240,4,Bad,2023-12-07
218474,6919937,6972722,4,Bad,2023-12-07
218491,8172021,8126739,3,Fair,2023-12-07
218497,7744697,3175058,1,Nightmare,2023-12-07
218508,2748548,5104044,2,Bad,2023-12-07
218514,7557827,8803193,1,Nightmare,2023-12-07
218522,9214818,3036636,1,Nightmare,2023-12-07
218531,4772288,3909704,1,Nightmare,2023-12-07
218556,9568797,5273508,4,Good,2023-12-07
218638,9732553,5399638,1,Nightmare,2023-12-07
218645,9587954,9363543,3,Fair,2023-12-07
218646,7976191,5786524,2,Bad,2023-12-07
218656,4842051,4396191,3,Fair,2023-12-07
218679,3017055,3158402,1,Nightmare,2023-12-07
218685,6928591,7323331,4,Good,2023-12-07
218708,7720067,9711013,1,Nightmare,2023-12-07
218708,7720067,9711013,5,Excellent,2023-12-07
218729,8305756,4566348,5,Excellent,2023-12-07
218729,8305756,4566348,3,Fair,2023-12-07
218801,7502531,6018615,5,Bad,2023-12-08
218810,5694529,7035136,3,Fair,2023-12-08
218814,9132936,2469651,2,Bad,2023-12-08
218814,9132936,2469651,5,Excellent,2023-12-08
218870,6463152,3367976,1,Nightmare,2023-12-08
218878,2346793,9011123,5,Excellent,2023-12-08
218898,3813583,3867023,3,Fair,2023-12-08
218922,3883342,9978261,5,Excellent,2023-12-08
218922,3883342,9978261,4,Fair,2023-12-08
218931,5739395,4660236,1,Nightmare,2023-12-08
218974,5639597,1969422,4,Good,2023-12-08
219018,4891998,5898837,3,Fair,2023-12-08
219144,1630206,1937267,5,Excellent,2023-12-08
219179,1155705,4033440,2,Bad,2023-12-08
219201,4932609,4130246,2,Bad,2023-12-08
219201,4932609,4130246,2,Bad,2023-12-08
219207,6610279,3736970,1,Excellent,2023-12-08
219207,3788305,7137141,4,Good,2023-12-08
219207,6610279,3736970,1,Nightmare,2023-12-08
219212,5883162,3726798,2,Bad,2023-12-08
219237,3447680,2966591,1,Nightmare,2023-12-08
219246,1752331,6178638,5,Excellent,2023-12-08
219264,9922551,7184798,1,Nightmare,2023-12-08
219272,1932231,7422492,1,Nightmare,2023-12-08
219309,3730085,1936208,3,Fair,2023-12-08
219316,8566702,3667295,2,Bad,2023-12-08
219349,5661774,4179535,3,Fair,2023-12-08
219349,5661774,4179535,4,Bad,2023-12-08
219408,4490652,9908652,5,Excellent,2023-12-08
219408,4490652,9908652,1,Excellent,2023-12-08
219412,5479875,9620932,4,Good,2023-12-08
219416,2064958,1470132,1,Nightmare,2023-12-08
219420,8755722,6911353,3,Fair,2023-12-08
219430,1748828,8311306,5,Excellent,2023-12-08
219460,2635682,8944990,3,Fair,2023-12-08
219464,3930757,6775421,2,Bad,2023-12-08
219471,2737023,6313271,5,Excellent,2023-12-08
219474,8273661,3227634,2,Bad,2023-12-08
219474,8273661,3227634,1,Nightmare,2023-12-08
219522,1396800,3218058,5,Excellent,2023-12-08
219522,1396800,3218058,2,Bad,2023-12-08
219536,4605208,2430093,4,Good,2023-12-08
219551,2070644,4979868,4,Good,2023-12-08
219571,3352684,3520112,5,Excellent,2023-12-08
219603,4223890,3124049,2,Bad,2023-12-08
219624,3276790,9522601,1,Nightmare,2023-12-08
219624,3276790,9522601,1,Nightmare,2023-12-08
219691,2086628,7362786,2,Bad,2023-12-08
219738,6448871,9140795,1,Fair,2023-12-08
219738,6448871,9140795,5,Excellent,2023-12-08
219740,1830376,6489061,3,Fair,2023-12-08
219755,2858016,6096598,1,Nightmare,2023-12-08
219760,2945979,6023161,1,Nightmare,2023-12-08
219817,3658622,8464236,1,Nightmare,2023-12-08
219836,8983714,9978261,5,Excellent,2023-12-08
219847,2070670,3347920,1,Bad,2023-12-08
219857,7014930,1945083,2,Bad,2023-12-08
219873,6943257,2856641,4,Excellent,2023-12-08
219874,7427870,1043679,1,Nightmare,2023-12-08
219874,7427870,1043679,4,Bad,2023-12-08
219897,8945600,1396399,5,Excellent,2023-12-08
219909,6657531,5989222,4,Good,2023-12-08
219914,8886081,8054498,4,Good,2023-12-08
219914,8886081,8054498,1,Nightmare,2023-12-08
219930,8412250,6925890,1,Nightmare,2023-12-08
219977,6244326,7272092,4,Excellent,2023-12-08
219977,6244326,7272092,4,Good,2023-12-08
219992,4929237,3928790,1,Nightmare,2023-12-08
219994,3432209,2726756,1,Nightmare,2023-12-08
220000,6385012,6347401,3,Fair,2023-12-08
220031,9836724,2640921,1,Nightmare,2023-12-08
220041,6818840,1403263,5,Excellent,2023-12-08
220049,5646217,8477594,1,Nightmare,2023-12-08
220057,9585848,1312007,2,Bad,2023-12-08
220135,3659087,4537503,3,Fair,2023-12-08
220136,5639077,4622104,2,Bad,2023-12-08
220171,6023090,6190775,3,Fair,2023-12-08
220179,7896880,5189334,2,Bad,2023-12-08
220189,4197598,1095878,3,Fair,2023-12-08
220190,9989489,1741818,1,Nightmare,2023-12-08
220190,9989489,1741818,2,Bad,2023-12-08
220213,6896813,8016451,3,Fair,2023-12-08
220216,9112022,7859235,5,Good,2023-12-08
220216,1932462,2836375,5,Excellent,2023-12-08
220216,9112022,7859235,2,Bad,2023-12-08
220219,5737994,4157681,3,Fair,2023-12-08
220241,5319690,2994841,5,Excellent,2023-12-08
220245,8387712,9842932,3,Fair,2023-12-08
220246,1222968,9507806,5,Excellent,2023-12-08
220279,9065956,5612683,1,Nightmare,2023-12-08
220284,6011756,4190547,2,Bad,2023-12-08
220284,6011756,4190547,2,Bad,2023-12-08
220299,9844678,7476201,4,Good,2023-12-08
220307,2712483,8306596,3,Fair,2023-12-08
220395,1281105,8279502,3,Fair,2023-12-08
220395,1281105,8279502,2,Bad,2023-12-08
220427,9554358,2381775,1,Excellent,2023-12-08
220429,2026880,9904447,3,Fair,2023-12-08
220473,4278076,1579060,2,Bad,2023-12-08
220523,3546093,3052444,5,Excellent,2023-12-08
220537,8718399,4094013,3,Fair,2023-12-08
220558,5626727,9882009,2,Bad,2023-12-08
220558,5626727,9882009,1,Nightmare,2023-12-08
220648,8875861,6274928,1,Nightmare,2023-12-08
220664,9422112,6126979,5,Excellent,2023-12-08
220664,9422112,6126979,4,Good,2023-12-08
220669,5063311,4787065,1,Nightmare,2023-12-08
220669,5063311,4787065,1,Bad,2023-12-08
220688,8269289,2096198,1,Nightmare,2023-12-08
220730,6312156,4838702,4,Good,2023-12-08
220730,6312156,4838702,1,Good,2023-12-08
220730,6312156,4838702,3,Fair,2023-12-08
220738,4572644,4234334,5,Excellent,2023-12-08
220752,1167512,8603291,1,Nightmare,2023-12-08
220778,1507673,1715624,2,Bad,2023-12-08
220779,4187036,3864764,2,Bad,2023-12-09
220785,7285370,2382043,5,Excellent,2023-12-09
220801,8718430,3839377,1,Nightmare,2023-12-09
220801,9631889,3136105,1,Nightmare,2023-12-09
220801,8718430,3839377,4,Excellent,2023-12-09
220804,8957797,4622317,2,Bad,2023-12-09
220804,8957797,4622317,1,Nightmare,2023-12-09
220808,6486096,5832464,4,Good,2023-12-09
220808,6486096,5832464,5,Good,2023-12-09
220808,4518165,6764675,4,Good,2023-12-09
220841,9083454,4274882,1,Nightmare,2023-12-09
220895,5528856,4284579,4,Good,2023-12-09
220926,5240747,7216715,3,Fair,2023-12-09
220958,8435797,6974858,4,Good,2023-12-09
220966,7867950,5878855,1,Nightmare,2023-12-09
220972,3101853,4403451,5,Excellent,2023-12-09
220972,3101853,4403451,2,Bad,2023-12-09
220976,8905577,9343419,2,Bad,2023-12-09
221001,2050247,6884966,4,Good,2023-12-09
221030,6597207,5035895,2,Bad,2023-12-09
221065,3883342,5931312,5,Excellent,2023-12-09
221069,3005244,1933088,1,Nightmare,2023-12-09
221071,2363038,9397884,5,Excellent,2023-12-09
221163,8530897,1273892,5,Excellent,2023-12-09
221163,1346179,7404044,2,Bad,2023-12-09
221168,3624879,3513936,1,Nightmare,2023-12-09
221207,9637434,4932609,3,Fair,2023-12-09
221238,1051975,6005203,1,Nightmare,2023-12-09
221270,7349340,4766239,4,Good,2023-12-09
221270,7349340,4766239,4,Good,2023-12-09
221322,3999134,2206056,4,Good,2023-12-09
221361,9235962,7037541,1,Nightmare,2023-12-09
221380,9692910,5707670,5,Excellent,2023-12-09
221384,4644447,7476201,1,Nightmare,2023-12-09
221400,5494922,4011856,1,Bad,2023-12-09
221400,5494922,4011856,5,Excellent,2023-12-09
221455,9345933,9395143,3,Fair,2023-12-09
221460,3420872,5524957,5,Excellent,2023-12-09
221487,2290783,8572602,4,Good,2023-12-09
221496,5889758,8458868,2,Nightmare,2023-12-09
221496,5889758,8458868,5,Excellent,2023-12-09
221527,6387722,2391146,5,Excellent,2023-12-09
221609,9803287,8731048,4,Good,2023-12-09
221624,2863339,5702834,5,Excellent,2023-12-09
221652,7817282,4981287,3,Nightmare,2023-12-09
221652,7817282,4981287,2,Bad,2023-12-09
221652,7817282,4981287,1,Nightmare,2023-12-09
221702,1980137,9253367,1,Nightmare,2023-12-09
221702,1299938,1584270,3,Fair,2023-12-09
221705,3476422,5598320,5,Bad,2023-12-09
221729,6025855,6799663,2,Bad,2023-12-09
221731,8391593,8895036,2,Bad,2023-12-09
221748,3598550,1893291,4,Good,2023-12-09
221774,5379392,2450465,4,Good,2023-12-09
221801,8266778,8315256,5,Excellent,2023-12-09
221802,9952760,9566943,3,Fair,2023-12-09
221889,8293587,8179845,5,Excellent,2023-12-09
221896,1663773,5670624,2,Bad,2023-12-09
221896,1663773,5670624,3,Fair,2023-12-09
221984,5043477,6749763,3,Fair,2023-12-09
221984,5043477,6749763,2,Bad,2023-12-09
222008,8979115,1746628,1,Nightmare,2023-12-09
222009,4062610,1946539,4,Good,2023-12-09
222047,6031712,2450465,5,Fair,2023-12-09
222047,6031712,2450465,5,Excellent,2023-12-09
222067,8024175,4768941,1,Nightmare,2023-12-09
222067,8024175,4768941,5,Excellent,2023-12-09
222107,5992848,9768818,4,Bad,2023-12-09
222120,2939954,3032125,3,Fair,2023-12-09
222121,6415732,6330124,1,Nightmare,2023-12-09
222128,2893102,6201534,5,Excellent,2023-12-09
222169,2543834,9809253,1,Nightmare,2023-12-09
222193,6452423,1196239,3,Fair,2023-12-09
222198,5501086,5956726,3,Fair,2023-12-09
222253,7129265,6082364,2,Bad,2023-12-09
222288,5561868,7398670,5,Excellent,2023-12-09
222310,6507905,1783987,5,Excellent,2023-12-09
222331,6688536,8052230,3,Fair,2023-12-09
222351,6658023,9231530,1,Nightmare,2023-12-09
222364,6384254,1863005,3,Fair,2023-12-09
222377,7067114,9559563,2,Bad,2023-12-09
222381,7817195,3560911,3,Fair,2023-12-09
222406,7117911,1601940,5,Excellent,2023-12-09
222443,1572215,8940718,3,Fair,2023-12-09
222448,1194695,3529373,5,Excellent,2023-12-09
222448,1194695,3529373,2,Bad,2023-12-09
222451,4311721,6833497,5,Excellent,2023-12-09
222484,7579105,1455286,1,Nightmare,2023-12-09
222491,6472083,5453464,5,Excellent,2023-12-09
222491,6472083,5453464,5,Excellent,2023-12-09
222513,5993811,3320753,5,Excellent,2023-12-09
222536,6723127,9302679,1,Nightmare,2023-12-09
222536,6723127,9302679,5,Nightmare,2023-12-09
222569,6604303,9939841,3,Fair,2023-12-09
222621,8450291,2397883,5,Excellent,2023-12-09
222662,1906147,2987757,3,Fair,2023-12-09
222662,9393352,6651988,4,Good,2023-12-09
222668,4490652,4643309,2,Bad,2023-12-09
222684,7294897,2783751,3,Fair,2023-12-09
222716,3751178,5229167,4,Good,2023-12-09
222716,3751178,5229167,3,Fair,2023-12-09
222727,1086765,9712760,4,Good,2023-12-09
222759,4936426,2564744,2,Bad,2023-12-09
222773,7526415,8440318,4,Good,2023-12-09
222779,4666675,7995581,5,Excellent,2023-12-09
222779,4666675,7995581,5,Excellent,2023-12-09
222793,2258404,1218876,1,Nightmare,2023-12-09
222876,7186968,8354936,4,Good,2023-12-09
222933,6929804,3691325,3,Fair,2023-12-09
222933,6929804,3691325,1,Nightmare,2023-12-09
223031,9149614,6749752,5,Excellent,2023-12-09
223036,7633427,5072193,4,Good,2023-12-09
223105,6542664,7860906,5,Excellent,2023-12-09
223151,7656528,4155176,1,Nightmare,2023-12-09
223163,6225325,4685108,5,Excellent,2023-12-09
223215,4865300,4503920,4,Good,2023-12-09
223219,3423984,6504477,4,Good,2023-12-10
223345,3619180,1292633,4,Good,2023-12-10
223348,4066384,8427002,4,Good,2023-12-10
223356,6676043,8870626,5,Excellent,2023-12-10
223356,6676043,8870626,2,Fair,2023-12-10
223371,9727891,7322516,1,Nightmare,2023-12-10
223416,5562696,2783603,2,Bad,2023-12-10
223428,1901234,2648920,2,Bad,2023-12-10
223452,9661112,8016665,1,Nightmare,2023-12-10
223471,1276430,3529373,5,Excellent,2023-12-10
223480,9275407,9922540,1,Nightmare,2023-12-10
223480,5138335,2879932,2,Bad,2023-12-10
223480,5138335,2879932,3,Fair,2023-12-10
223497,5149250,7572750,4,Good,2023-12-10
223512,9022778,1278766,3,Fair,2023-12-10
223520,2349817,1182126,5,Excellent,2023-12-10
223523,1914883,4717035,2,Bad,2023-12-10
223527,1095338,1652852,2,Bad,2023-12-10
223538,9838697,9302679,3,Fair,2023-12-10
223542,8120426,8829462,1,Nightmare,2023-12-10
223542,8120426,8829462,3,Fair,2023-12-10
223579,3714393,6087138,1,Nightmare,2023-12-10
223593,7992401,8432049,4,Nightmare,2023-12-10
223593,7992401,8432049,1,Nightmare,2023-12-10
223635,4643309,1936208,4,Excellent,2023-12-10
223635,4643309,1936208,5,Excellent,2023-12-10
223640,5613779,5643599,1,Nightmare,2023-12-10
223653,2013734,6851131,1,Nightmare,2023-12-10
223659,9983157,3010908,1,Excellent,2023-12-10
223705,8566787,4512203,1,Nightmare,2023-12-10
223713,5767259,2632193,4,Good,2023-12-10
223715,7185876,8007544,4,Good,2023-12-10
223729,7608861,8312316,4,Good,2023-12-10
223733,5605661,5418065,2,Bad,2023-12-10
223737,7048150,2070644,2,Bad,2023-12-10
223737,6662494,6561660,4,Good,2023-12-10
223779,1177374,4298686,2,Bad,2023-12-10
223792,5414696,9857450,4,Good,2023-12-10
223795,1592646,3175058,1,Nightmare,2023-12-10
223828,6787601,7927122,5,Excellent,2023-12-10
223830,8327427,5209245,4,Fair,2023-12-10
223830,8327427,5209245,1,Nightmare,2023-12-10
223863,7119866,4089403,3,Fair,2023-12-10
223897,7603445,2328615,4,Good,2023-12-10
223917,3250926,2951468,2,Bad,2023-12-10
223923,1211937,2041112,5,Excellent,2023-12-10
223972,1945083,2208285,4,Good,2023-12-10
223977,5421601,5876307,4,Good,2023-12-10
224007,5144773,9135189,5,Excellent,2023-12-10
224044,3420612,9377368,3,Fair,2023-12-10
224057,5070075,2698806,2,Bad,2023-12-10
224066,7050225,4264423,5,Excellent,2023-12-10
224066,7050225,4264423,1,Nightmare,2023-12-10
224123,6187284,9726001,2,Bad,2023-12-10
224126,2266422,1627106,3,Fair,2023-12-10
224133,8373163,9240984,5,Excellent,2023-12-10
224239,7494856,5420007,5,Excellent,2023-12-10
224240,4847668,2486506,2,Bad,2023-12-10
224240,4847668,2486506,2,Bad,2023-12-10
224293,4004816,7774028,3,Fair,2023-12-10
224328,9626860,4445065,1,Nightmare,2023-12-10
224334,4622317,5602208,4,Good,2023-12-10
224356,3307087,8569910,3,Fair,2023-12-10
224356,3307087,8569910,4,Good,2023-12-10
224375,5808961,6346214,1,Nightmare,2023-12-10
224391,3310468,5445298,3,Fair,2023-12-10
224391,3310468,5445298,2,Bad,2023-12-10
224412,2071918,8103837,2,Bad,2023-12-10
224481,7150260,9924144,1,Nightmare,2023-12-10
224498,3497132,5692326,3,Excellent,2023-12-10
224498,3497132,5692326,1,Nightmare,2023-12-10
224565,9695462,5111706,4,Good,2023-12-10
224572,3054538,2543834,1,Nightmare,2023-12-10
224572,3054538,2543834,2,Nightmare,2023-12-10
224603,1194966,1151904,2,Bad,2023-12-10
224628,7404044,6586527,4,Good,2023-12-10
224688,3671973,4286913,2,Bad,2023-12-10
224691,7403174,5275993,1,Nightmare,2023-12-10
224744,8113892,1999017,4,Good,2023-12-10
224744,8113892,1999017,5,Excellent,2023-12-10
224753,7793764,4224307,2,Bad,2023-12-10
224763,2294592,2829670,4,Good,2023-12-10
224796,2898244,1246442,4,Good,2023-12-10
224796,2898244,1246442,5,Excellent,2023-12-10
224818,1101294,9160853,3,Fair,2023-12-10
224824,3945902,2943306,3,Fair,2023-12-10
224826,4482647,9564086,3,Excellent,2023-12-10
224827,7073282,4647354,4,Good,2023-12-10
224827,7073282,4647354,3,Excellent,2023-12-10
224881,9756406,9578222,2,Bad,2023-12-10
224903,9383384,1165226,1,Nightmare,2023-12-10
224918,5569559,6396820,4,Good,2023-12-10
224935,2155489,8878874,5,Excellent,2023-12-10
224950,9546849,3067305,1,Nightmare,2023-12-10
224965,9169149,3728404,5,Excellent,2023-12-10
224969,2603794,5078460,4,Good,2023-12-10
224977,4987990,6496095,1,Nightmare,2023-12-10
224977,4380506,4803389,3,Fair,2023-12-10
225005,1639432,3281127,4,Good,2023-12-10
225010,9523971,2108632,2,Bad,2023-12-10
225010,9523971,2108632,1,Nightmare,2023-12-10
225010,9523971,2108632,3,Good,2023-12-10
225011,4293602,9899138,3,Fair,2023-12-10
225073,8278102,1194695,1,Nightmare,2023-12-10
225090,2485283,2153468,5,Excellent,2023-12-10
225106,9632766,2708010,4,Good,2023-12-10
225106,9632766,2708010,2,Bad,2023-12-10
225107,1296679,1635965,2,Bad,2023-12-10
225107,1296679,1635965,1,Excellent,2023-12-10
225118,2242527,1298462,2,Bad,2023-12-10
225162,3332563,2503998,5,Excellent,2023-12-10
225190,5126785,6465410,2,Bad,2023-12-10
225204,1803330,6784443,2,Bad,2023-12-10
225223,7475760,8534783,1,Nightmare,2023-12-10
225226,9504502,4221711,2,Bad,2023-12-10
225226,9504502,4221711,4,Excellent,2023-12-11
225228,9546849,2104740,5,Excellent,2023-12-11
225254,3956538,9204806,2,Bad,2023-12-11
225254,4305321,7090468,2,Bad,2023-12-11
225254,3956538,9204806,5,Excellent,2023-12-11
225267,7321755,2021817,1,Nightmare,2023-12-11
225284,2595808,2510522,2,Bad,2023-12-11
225299,3406370,3336931,1,Nightmare,2023-12-11
225398,6720729,8787835,1,Nightmare,2023-12-11
225407,3591178,2768594,2,Excellent,2023-12-11
225429,8221152,7829241,2,Bad,2023-12-11
225431,6294992,5994603,5,Excellent,2023-12-11
225445,6501489,4959742,3,Fair,2023-12-11
225463,3296465,5353142,3,Fair,2023-12-11
225513,5865238,5403887,4,Good,2023-12-11
225640,2675368,9571756,4,Good,2023-12-11
225643,2543561,3826781,5,Excellent,2023-12-11
225649,8601401,2262872,2,Bad,2023-12-11
225684,5400746,4420222,4,Good,2023-12-11
225699,9385288,3394532,1,Nightmare,2023-12-11
225706,8830010,2119963,5,Bad,2023-12-11
225742,1535980,1475794,1,Nightmare,2023-12-11
225744,8975815,3246116,4,Good,2023-12-11
225744,8975815,3246116,2,Bad,2023-12-11
225748,9247221,4862895,2,Bad,2023-12-11
225796,3192265,2462454,4,Good,2023-12-11
225848,7693476,2008754,4,Fair,2023-12-11
225874,4266496,7964104,1,Nightmare,2023-12-11
225876,3828578,9570454,4,Good,2023-12-11
225876,3828578,9570454,1,Good,2023-12-11
225876,3828578,9570454,5,Excellent,2023-12-11
225889,6202098,5720116,1,Nightmare,2023-12-11
225898,6247673,1732435,3,Fair,2023-12-11
225912,7480825,6467918,1,Nightmare,2023-12-11
225949,8851628,4314578,4,Good,2023-12-11
226106,5906476,7825340,4,Good,2023-12-11
226106,5906476,7825340,5,Excellent,2023-12-11
226126,4313577,7838611,3,Fair,2023-12-11
226126,4313577,7838611,1,Nightmare,2023-12-11
226135,1901626,1730357,1,Nightmare,2023-12-11
226182,9809537,2450465,1,Nightmare,2023-12-11
226182,9809537,2450465,4,Good,2023-12-11
226190,1265602,1226435,5,Excellent,2023-12-11
226195,1436664,9469413,2,Bad,2023-12-11
226195,1436664,9469413,4,Bad,2023-12-11
226205,7805211,8526097,3,Fair,2023-12-11
226282,9698703,3927566,1,Nightmare,2023-12-11
226311,5250918,1977860,3,Fair,2023-12-11
226341,6022044,2302696,5,Excellent,2023-12-11
226343,1370537,4328283,1,Nightmare,2023-12-11
226356,5384364,7143739,1,Nightmare,2023-12-11
226371,5971627,9285812,5,Nightmare,2023-12-11
226393,2748548,3398735,1,Nightmare,2023-12-11
226461,8404982,6303419,2,Bad,2023-12-11
226485,2121255,6645079,3,Fair,2023-12-11
226485,2121255,6645079,3,Fair,2023-12-11
226536,1544706,9743856,1,Nightmare,2023-12-11
226600,1224153,2736467,2,Bad,2023-12-11
226606,8016665,9846879,4,Good,2023-12-11
226621,5144773,8532432,3,Fair,2023-12-11
226643,8172510,9454612,2,Bad,2023-12-11
226685,3988591,5485704,2,Bad,2023-12-11
226693,9854862,7710088,2,Bad,2023-12-11
226694,3984421,9541982,4,Good,2023-12-11
226696,7418073,7343518,5,Excellent,2023-12-11
226738,4993692,6870423,2,Bad,2023-12-11
226738,4993692,6870423,4,Good,2023-12-11
226768,9384664,1294677,1,Nightmare,2023-12-11
226779,5747851,6621408,2,Bad,2023-12-11
226799,3556415,5161233,5,Excellent,2023-12-11
226882,7165558,1657002,3,Good,2023-12-11
226882,7165558,1657002,4,Good,2023-12-11
226886,9661173,7728955,1,Nightmare,2023-12-11
226886,9661173,7728955,5,Fair,2023-12-11
226905,3455508,7943597,4,Good,2023-12-11
226939,1287473,4410646,3,Fair,2023-12-11
226953,3459827,7710088,2,Bad,2023-12-11
226957,9373858,6769266,1,Nightmare,2023-12-11
226957,9373858,6769266,1,Nightmare,2023-12-11
227004,4853181,5130287,2,Bad,2023-12-11
227004,7766259,5260823,3,Fair,2023-12-11
227018,5084888,7542922,4,Excellent,2023-12-11
227029,9996969,9412435,5,Excellent,2023-12-11
227029,9996969,9412435,3,Fair,2023-12-11
227089,8028567,4210697,3,Fair,2023-12-11
227121,7773447,5357110,4,Good,2023-12-11
227156,3323566,5940828,4,Good,2023-12-11
227218,4932880,9853197,2,Bad,2023-12-11
227219,5227281,8848743,4,Good,2023-12-11
227219,5227281,8848743,4,Bad,2023-12-11
227221,9590963,9808208,5,Nightmare,2023-12-11
227266,2057745,6080501,4,Good,2023-12-11
227290,8456646,8812492,2,Bad,2023-12-11
227290,8456646,8812492,4,Nightmare,2023-12-11
227312,7641433,1592646,4,Good,2023-12-11
227335,5522152,2609922,4,Good,2023-12-11
227335,5522152,2609922,4,Good,2023-12-11
227335,5522152,2609922,2,Good,2023-12-11
227365,2840108,6581371,1,Nightmare,2023-12-11
227365,2840108,6581371,4,Good,2023-12-11
227398,4170530,3531932,3,Fair,2023-12-11
227398,4170530,3531932,5,Excellent,2023-12-11
227414,4224307,3408240,1,Nightmare,2023-12-11
227506,6669887,6005203,2,Bad,2023-12-11
227506,6669887,6005203,5,Good,2023-12-11
227583,2906324,2783603,3,Fair,2023-12-11
227643,5730675,9363951,2,Bad,2023-12-11
227646,5602229,7040112,2,Bad,2023-12-11
227714,6769266,5879518,1,Nightmare,2023-12-11
227714,6769266,5879518,5,Nightmare,2023-12-11
227729,3574507,9128384,1,Nightmare,2023-12-11
227765,5942657,6739283,2,Bad,2023-12-11
227772,7038472,2897601,3,Fair,2023-12-11
227801,4768941,5953283,1,Nightmare,2023-12-11
227892,2614600,9867231,3,Fair,2023-12-11
227900,7265142,6175542,5,Excellent,2023-12-11
227900,7265142,6175542,3,Fair,2023-12-12
227930,9725077,8571710,5,Excellent,2023-12-12
227931,8634517,1959844,2,Bad,2023-12-12
227957,2069985,6241927,3,Fair,2023-12-12
228065,9963458,3223016,3,Fair,2023-12-12
228065,9963458,3223016,3,Fair,2023-12-12
228087,4999423,5858226,2,Bad,2023-12-12
228145,7281219,3977656,5,Excellent,2023-12-12
228193,1887433,3301047,2,Bad,2023-12-12
228268,3046237,6954557,2,Bad,2023-12-12
228279,2422267,2975428,5,Excellent,2023-12-12
228324,8973417,9027004,5,Excellent,2023-12-12
228324,8973417,9027004,5,Bad,2023-12-12
228352,9708442,2110121,3,Fair,2023-12-12
228428,1614619,6050078,5,Excellent,2023-12-12
228428,1614619,6050078,4,Bad,2023-12-12
228442,2578590,8238942,1,Nightmare,2023-12-12
228480,2605810,9472128,3,Bad,2023-12-12
228492,2943672,1448306,3,Fair,2023-12-12
228562,3422486,3894565,4,Excellent,2023-12-12
228562,3422486,3894565,4,Good,2023-12-12
228591,3279498,9242014,4,Good,2023-12-12
228611,2872479,1977039,4,Good,2023-12-12
228611,2872479,1977039,3,Fair,2023-12-12
228686,4841658,2079245,5,Excellent,2023-12-12
228686,4841658,2079245,1,Fair,2023-12-12
228733,1382140,6844980,4,Good,2023-12-12
228734,1994025,2640921,5,Excellent,2023-12-12
228738,8401176,3897019,5,Excellent,2023-12-12
228754,2450465,8453262,1,Nightmare,2023-12-12
228772,2683357,3366901,5,Excellent,2023-12-12
228781,1644626,9436731,4,Good,2023-12-12
228811,2788303,2635162,5,Excellent,2023-12-12
228858,5994603,7525392,1,Nightmare,2023-12-12
228872,9405864,5531860,4,Good,2023-12-12
228908,5095798,7476360,1,Nightmare,2023-12-12
228908,5095798,7476360,2,Excellent,2023-12-12
228931,4800881,3919120,2,Bad,2023-12-12
229005,7296395,4870179,5,Excellent,2023-12-12
229012,5336430,3969122,4,Good,2023-12-12
229031,4403451,2066665,3,Fair,2023-12-12
229084,1769359,1852106,4,Good,2023-12-12
229095,9527124,1747633,2,Bad,2023-12-12
229095,9527124,1747633,4,Good,2023-12-12
229097,4891998,4947335,3,Fair,2023-12-12
229097,8461160,1759509,4,Bad,2023-12-12
229124,8269289,4038156,5,Excellent,2023-12-12
229141,9173252,2858324,4,Good,2023-12-12
229147,9070524,4319374,3,Fair,2023-12-12
229159,3260514,1324789,3,Fair,2023-12-12
229258,7278353,5806488,4,Good,2023-12-12
229263,2498305,2455101,2,Bad,2023-12-12
229270,3218334,3742869,1,Nightmare,2023-12-12
229284,5487349,2798745,5,Excellent,2023-12-12
229296,5582892,7679562,2,Bad,2023-12-12
229308,8330443,2610362,1,Nightmare,2023-12-12
229346,9397884,6918070,1,Nightmare,2023-12-12
229347,4353179,5623074,3,Fair,2023-12-12
229358,8783468,5337197,1,Nightmare,2023-12-12
229437,2288372,5244508,2,Bad,2023-12-12
229465,7695616,6125950,2,Bad,2023-12-12
229515,5348932,3703765,2,Bad,2023-12-12
229531,8731048,3913676,5,Excellent,2023-12-12
229614,1536236,3023314,1,Nightmare,2023-12-12
229639,6707751,5367102,1,Nightmare,2023-12-12
229653,2408236,7238133,5,Excellent,2023-12-12
229711,7248972,3717894,2,Bad,2023-12-12
229729,9864337,7709141,4,Good,2023-12-12
229749,8810409,4471594,5,Excellent,2023-12-12
229751,2834825,1079248,3,Fair,2023-12-12
229751,2834825,1079248,2,Bad,2023-12-12
229755,1771210,4572876,1,Nightmare,2023-12-12
229773,2121905,1257806,5,Excellent,2023-12-12
