productID,categoryID,title,condition,payment,price,location,country,created_at
100486,21,2005 Bobcat 331G Hydraulic Mini Excavator Kubota Diesel Engine Only 1800Hrs!!,5,MOCC,19900,"Littlestown,PA,USA",US,2024-01-11
100487,21,"1999 John Deere 200LC Excavator, Cab/Heat, JRB Hydraulic Coupler, Aux Hydraulics",1,MOCC,35900,"Versailles,OH,USA",US,2024-01-11
100488,21,"2012 Hitachi Zaxis ZX225US LC Excavator W Hydraulic Thumb,Q/C,Aux Hyds 6400 Hrs",1,MOCC,89950,"Bellingham,WA,USA",US,2024-01-11
100489,21,2014 Wacker Neuson 8003 Hydraulic Midi Excavator w/ Cab Clean Only 3400Hrs!!,1,MOCC,34900,"Littlestown,PA,USA",US,2024-01-11
100490,21,1993 Caterpillar 214BFT Mobile Hydraulic Excavator w/ Cab,3,MOCC,12900,"Littlestown,PA,USA",US,2024-01-11
100491,21,2012 Bobcat E32 Hydraulic Mini Excavator w/ Kubota Diesel Engine Only 2400Hrs!,5,MOCC,19900,"Littlestown,PA,USA",US,2024-01-12
100492,21,2006 JCB 8032 Hydraulic Mini Excavator w/ Cab & Thumb Only 2300Hrs!!,5,MOCC,19900,"Littlestown,PA,USA",US,2024-01-12
100493,21,Case 9030B Hydraulic Excavator NARROW TRACK 9030 Link Belt CUMMINS Diesel,3,MOCC,21500,"Carbondale,PA,USA",US,2024-01-12
100494,21,"2016 Bobcat E50 Hydraulic Excavator, ROPS, Blade, 3rd Valve, Clean, Good Tracks",2,MOCC,41500,"Myerstown,PA,USA",US,2024-01-12
100495,21,2010 Kobelco SK210-8 Hydraulic Excavator NICE! EROPS A/C,4,MOCC,39500,"Carbondale,PA,USA",US,2024-01-12
100496,21,kubota mini excavator,2,PayPal,20000,"El Cajon,CA,USA",US,2024-01-12
100497,21,"2016 Bobcat E42 Excavator, Cab/Heat/Air, Hydraulic Thumb, Hyd X-Change,2,096Hrs",1,MOCC,43900,"Versailles,OH,USA",US,2024-01-13
100498,21,2013 TAKEUCHI TB235 EXCAVATOR - GOOD CONDITION - WATCH VIDEO - ONLY 2350 HOURS!!,5,PaymentSeeDescription,25900,"Nauvoo,AL,USA",US,2024-01-13
100499,21,"2008 Linkbelt 330LX Excavator Hydraulic Thumb,coupler Aux Hyd 7980 Org Hrs",1,MOCC,49500,"Bellingham,WA,USA",US,2024-01-13
100500,21,Komatsu PC20-7E Mini Excavator General Listing,3,PaymentSeeDescription,17000,"Long Beach,CA,USA",US,2024-01-13
100501,21,Case CX210 Hydraulic Excavator STRONG! CX-210 Cummins 6K HRS EROPS,1,MOCC,32500,"Carbondale,PA,USA",US,2024-01-13
100502,21,"2012 John Deere 120D Crawler Excavator With Bucket NEW PAINT, NEW SERVICE",5,CashOnPickup,65000,"Auburn,PA,USA",US,2024-01-13
100503,21,"2016 Bobcat E50 Hydraulic Excavator, ROPS, Blade, 3rd Valve, Clean, Good Tracks",4,MOCC,38500,"Myerstown,PA,USA",US,2024-01-14
100504,21,2011 JOHN DEERE 35D MINI EXCAVATOR,3,PayPal,29995,"Pearisburg,VA,USA",US,2024-01-14
100505,21,2015 BOBCAT E50 EXCAVATOR HYDRAULIC THUMB LOW HOURS VERY NICE! WE FINANCE,1,PaymentSeeDescription,34900,"Tunkhannock,PA,USA",US,2024-01-14
100506,21,2013 Kubota KX121-3 Hydraulic Mini Excavator w/ Angle Blade!!!,5,MOCC,23900,"Littlestown,PA,USA",US,2024-01-14
100507,21,2007 BOBCAT 335G EXCAVATOR 9K LB HYDRAULIC THUMB KUBOTA DIESEL READY TO WORK!,1,PaymentSeeDescription,27500,"Tunkhannock,PA,USA",US,2024-01-14
100508,21,2016 Kubota U35-4 Hydraulic Mini Excavator w/ Thumb Only 1600Hrs Clean!!!,2,MOCC,29900,"Littlestown,PA,USA",US,2024-01-14
100509,21,2012 BOBCAT E42 EXCAVATOR KUBOTA DIESEL HYDRAULIC THUMB GOOD TRACKS READY 2 WORK,3,PaymentSeeDescription,29900,"Tunkhannock,PA,USA",US,2024-01-15
100510,21,IHI 80VX2 Used Midi Excavator Tractor Dozer Cab AC Diesel Rubber Tracks,5,VisaMC,36999,"Weedsport,NY,USA",US,2024-01-15
100511,21,2005 Bobcat 325 Hydraulic Mini Excavator w/ Thumb Super Clean Only 600Hrs!!!,5,MOCC,23500,"Littlestown,PA,USA",US,2024-01-15
100511,21,2017 John Deere 26G Hydraulic 6800Lb Mini Excavator CLEAN Only 1300 Hours!!,2,MOCC,23900,"Littlestown,PA,USA",US,2024-01-15
100513,21,2014 Hitachi ZX130-5 Excavator Heat/AC Rear Camera Aux Hyd Quick Coupler IN NY,3,PayPal,59500,"Middle Village,NY,USA",US,2024-01-15
100514,21,Takeuchi TB180FR Used Excavator Cab A/C 3rd + 4th Valves Rubber Tracks Diesel,4,PaymentSeeDescription,39980,"Weedsport,NY,USA",US,2024-01-15
100515,21,2016 IHI 25V-4 Compact Trackhoe Mini Excavator - Lightly Used - Building Stored!,1,CashOnPickup,21000,"Ruffs Dale,PA,USA",US,2024-01-16
100516,21,2013 Hyundai Robex 145LCR-9 Hydraulic Excavator w/ Cab Super Clean!!!,1,MOCC,39900,"Littlestown,PA,USA",US,2024-01-16
100517,21,"2007 New Holland E35SR Excavator, Cab/Heat/Air, Aux Hydraulics, Yanmar Diesel",2,MOCC,26900,"Versailles,OH,USA",US,2024-01-16
100518,21,2014 Kubota KX080 Excavator Cab Heat AC Dozer Blade ONLY 1100 HOURS!!!,5,PayPal,69900,"Honesdale,PA,USA",US,2024-01-16
100519,21,Hyundai Mini Excavator R35Z-9A  with AC Cabin  we offer leasing financing 2019,2,unspecified,43975,"Saint Petersburg,FL,USA",US,2024-01-16
100520,21,"2008 Kubota KX91-3 Excavator, OROPS, Hydraulic Thumb, Angle Blade,2,520 Hours",1,MOCC,24900,"Versailles,OH,USA",US,2024-01-16
100521,21,2007 Komatsu PC228 USLC-3E0 Hydraulic Excavator ZERO SWING Q/C EROPS,2,MOCC,39500,"Carbondale,PA,USA",US,2024-01-17
100522,21,2018 KUBOTA KX040-4 EXCAVATOR CAB HYDRAULIC THUMB 6 WAY ANGLE BLADE LOW HOURS!,1,PaymentSeeDescription,44900,"Tunkhannock,PA,USA",US,2024-01-17
100523,21,"2016 CAT 303.5 E2 Mini Track Crawler Excavator with 16"" Trench Bucket $500 Ship",4,PaymentSeeDescription,28995,"Brownsboro,AL,USA",US,2024-01-17
100524,21,2017 Bobcat E35I Hydraulic Mini Excavator w/ Cab & Thumb Super Clean 1500Hrs!!,4,MOCC,38900,"Littlestown,PA,USA",US,2024-01-17
100525,21,"2001 Caterpillar 320CL Excavator, Cab/Heat/Air, Mech Thumb,6,055 Hours",2,MOCC,56900,"Versailles,OH,USA",US,2024-01-17
100526,21,2005 Volvo EC360BLC Hydraulic Excavator NICE U/C EC360B EC360,3,MOCC,39500,"Carbondale,PA,USA",US,2024-01-17
100527,21,Case CX 135 Excavator,4,CashOnPickup,14850,"Woodstown,NJ,USA",US,2024-01-18
100528,21,CATERPILLAR 235C,3,MOCC,28500,"West Palm Beach,FL,USA",US,2024-01-18
100529,21,Freightliner FLU419 Emplacement Excavator,3,PaymentSeeDescription,23800,"Lena,WI,USA",US,2024-01-18
100530,21,"2018 Doosan DX140LC-5 Excavator, Cab/Heat/Air, Hydraulic Thumb, Blade,1,470 Hrs",1,MOCC,88900,"Versailles,OH,USA",US,2024-01-18
100531,21,2010 Volvo EC240CL Hydraulic Excavator A/C Cab Aux Hyd Diesel Thumb bidadoo,5,PaymentSeeDescription,64500,"Levittown,PA,USA",US,2024-01-18
100532,21,2013 Case CX350C EXCAVATOR Diesel Runs and operates very well TIGHT!,4,MOCC,59999,"Unionville,IN,USA",US,2024-01-18
100533,21,"2001 Hyundai Robex 320LC-3 Excavator, Cab Air, 2 Buckets",5,PayPal,44000,"Sacramento,CA,USA",US,2024-01-19
100534,21,2013 BOBCAT E80 EXCAVATOR NEW HYDRAULIC THUMB CAB HEAT A/C WE FINANCE! NICE!,4,PaymentSeeDescription,47500,"Tunkhannock,PA,USA",US,2024-01-19
100535,21,2016 Bobcat E85 Hydraulic Midi Excavator w/ Cab & Thumb Clean New Tracks 2200Hrs,4,MOCC,49900,"Littlestown,PA,USA",US,2024-01-19
100535,21,"JCB 55 Z1  MINI EXCAVATOR UP 12.5 FT, Heat & Air, Hydraulic Angle Backfill Blade",2,MOCC,38999,"Staten Island,NY,USA",US,2024-01-19
100537,21,2018 CATERPILLAR 307E2 CAB AIR HEAT MINI TRACK CRAWLER EXCAVATOR CAT 307,2,PersonalCheck,78900,"West Chicago,IL,USA",US,2024-01-19
100538,21,Koehring 6644 Excavator Crawler Tracked,2,PayPal,10000,"Bethlehem,PA,USA",US,2024-01-19
100539,21,"2015 Terex TC37 Mini Excavator 85.5 Hours! 8,000lb Machine",1,MOCC,29250,"Sturtevant,WI,USA",US,2024-01-20
100540,21,Komatsu PC05-1 Mini Excavator S/N 2181,5,PaymentSeeDescription,12500,"Long Beach,CA,USA",US,2024-01-20
100541,21,"2015 Terex TC37 Mini Excavator 85.5 Hours! 8,000lb Machine",2,MOCC,29250,"Sturtevant,WI,USA",US,2024-01-20
100542,21,"2012 John Deere 290G LC Excavator Enclosed Cab A/C 42"" Bucket Aux Hyd bidadoo",1,PaymentSeeDescription,89000,"Tampa,FL,USA",US,2024-01-20
100543,21,2018 HITACHI ZX35 EXCAVATOR HEAT A/C HYDRAULIC THUMB ANGLE BLADE LOW HOURS NICE!,3,PaymentSeeDescription,39900,"Tunkhannock,PA,USA",US,2024-01-20
100544,21,2016 BOBCAT E55 EXCAVATOR CAB HEAT A/C HYDRAULIC THUMB LONG ARM LOADED! FINANCE,4,PaymentSeeDescription,49900,"Tunkhannock,PA,USA",US,2024-01-20
100545,21,2014 TAKEUCHI TB230 EXCAVATOR - GOOD CONDITION - WATCH VIDEO - ONLY 1990 HOURS!!,3,PaymentSeeDescription,24900,"Nauvoo,AL,USA",US,2024-01-21
100546,21,2006 Hitachi ZAXIS ZX270 LC-3 Hydraulic Excavator NICE! JRB Q/C Deere,4,MOCC,45500,"Carbondale,PA,USA",US,2024-01-21
100547,21,2017 BOBCAT E45 EXCAVATOR ENCLOSED CAB HYDRAULIC THUMB ONLY 850 HRS READY 2 WORK,3,PaymentSeeDescription,44900,"Tunkhannock,PA,USA",US,2024-01-21
100548,21,1993 KOMATSU PC-25 MINI EXCAVATOR WITH CAB,5,CashOnPickup,14995,"Seminary,MS,USA",US,2024-01-21
100549,21,Yanmar Vio20-2 Excavator Canopy Joystick Controls,5,PaymentSeeDescription,14980,"Weedsport,NY,USA",US,2024-01-21
100550,21,2018 CATERPILLAR 304E2 CR CAB AIR HEAT MINI TRACK CRAWLER EXCAVATOR CAT 304,2,PersonalCheck,55000,"West Chicago,IL,USA",US,2024-01-22
100551,21,2019 Deere 35G Mini Excavator Cab A/C,1,PayPal,45500,"Naples,FL,USA",US,2024-01-22
100552,21,"2017 Deere 35g Excavator, NPK hammer, plate tamper, 5 buckets",5,MOCC,36000,"Pittsburgh,PA,USA",US,2024-01-22
100553,21,2017 Kubota KX040-4 Hydraulic Mini Excavator w/ Coupler Angle Blade Only 2900Hrs,5,MOCC,29900,"Littlestown,PA,USA",US,2024-01-22
100554,21,2009 New Holland EH50B Hydraulic Mini Excavator w/ Cab Thumb Only 2800 Hours!!,1,MOCC,27900,"Littlestown,PA,USA",US,2024-01-22
100555,21,2016 TAKEUCHI TB280FR EXCAVATOR HYDRAULIC THUMB LOW HOURS VERY NICE! WE FINANCE!,5,PaymentSeeDescription,55000,"Tunkhannock,PA,USA",US,2024-01-22
100556,21,2019 CATERPILLAR 308E2 CR CAB HEAT AIR TRACK CRAWLER EXCAVATOR 308,1,PersonalCheck,99900,"West Chicago,IL,USA",US,2024-01-23
100557,21,2014 Caterpillar 320E LRR Hydraulic Excavator LOW HOURS Q/C AUX CAT 320EL,5,MOCC,145500,"Carbondale,PA,USA",US,2024-01-23
100558,21,2014 DOOSAN DX225LC EXCAVATOR LOADED QUICK COUPLER HYDRAULIC THUMB WE FINANCE!,4,PaymentSeeDescription,67500,"Tunkhannock,PA,USA",US,2024-01-23
100559,21,2013 BOBCAT E45 MINI EXCAVATOR 2000HRS THUMB CAB HEAT/AC TIER 4 AUX HYD KUBOTA,4,MOCC,39900,"Collinsville,IL,USA",US,2024-01-23
100560,21,"2001 Caterpillar 320CL Excavator, Cab/Heat/Air, Mech Thumb,6,055 Hours",3,MOCC,56900,"Versailles,OH,USA",US,2024-01-23
100561,21,"2018 Deere 60g excavator, 5 buckets, plate compactor",3,MOCC,48000,"Pittsburgh,PA,USA",US,2024-01-23
100562,21,2015 TAKEUCHI TB280FR EXCAVATOR HYDRAULIC THUMB VERY NICE READY TO WORK! FINANCE,3,PaymentSeeDescription,55000,"Tunkhannock,PA,USA",US,2024-01-24
100563,21,2014 Bobcat E45 Long Arm with Thumb And Pushblade,3,PayPal,36500,"Mentor,OH,USA",US,2024-01-24
100564,21,2017 Bobcat E35I Hydraulic Mini Excavator w/ Cab & Thumb Super Clean 1600Hrs!!,1,MOCC,38900,"Littlestown,PA,USA",US,2024-01-24
100565,21,"USED IHI 25VX3 Mini-Excavator 2013 Open ROPS, 18??Tooth Bucket, 12??Track Belts",4,MOCC,18900,"Greensburg,IN,USA",US,2024-01-24
100566,21,2009 John Deere 200D LC Crawler Hydraulic Excavator Cab AC Diesel Track  JD,3,MOCC,67500,"Elkton,VA,USA",US,2024-01-24
100567,21,2016 CATERPILLAR D4K2 LGP DOZER TRACK CRAWLER LOADER BULLDOZER EARTHMOVER D4,5,PersonalCheck,79900,"West Chicago,IL,USA",US,2024-01-24
100568,21,2007 Komatsu PC400LC-7E0 Excavator CLEAN! PC400 LC-7 Hydraulic EROPS A/C Heat,1,MOCC,60000,"Carbondale,PA,USA",US,2024-01-25
100569,21,2006 Case CX31B Hydraulic Mini Excavator w/ Cab NEEDS WORK READ DESCRIPTION!,1,MOCC,13900,"Littlestown,PA,USA",US,2024-01-25
100570,21,2019 CATERPILLAR 303E CR MINI TRACK CRAWLER EXCAVATOR CAT 303,3,PersonalCheck,44400,"West Chicago,IL,USA",US,2024-01-25
100571,21,2016 KUBOTA KX040-4 CAB MINI COMPACT EXCAVATOR WITH AC/HEAT!,1,MOCC,41900,"Trinidad,TX,USA",US,2024-01-25
100572,21,2012 BOBCAT E26 MINI EXCAVATOR HYDRAULIC THUMB BLADE 1800HRS TIER 4,2,MOCC,25900,"Collinsville,IL,USA",US,2024-01-25
100573,21,Excavator Gehl Z80 NEW!,3,MOCC,80000,"Nyack,NY,USA",US,2024-01-25
100574,,2017 CATERPILLAR 313FL CAB HEAT AIR TRACK CRAWLER EXCAVATOR 313,3,PersonalCheck,97900,"West Chicago,IL,USA",US,2024-01-26
100575,21,2010 KUBOTA KX71-3S MINI OROPS COMPACT TRACK EXCAVATOR!,5,MOCC,19900,"Trinidad,TX,USA",US,2024-01-26
100576,21,"2016 Caterpillar 313F L GC Excavator, 1939 Hours",4,MOCC,86000,"Painesville,OH,USA",US,2024-01-26
100577,21,"2018 Komatsu PC240LC-11 Track Excavator, ROPS, Low Hrs, CLEAN!",4,MOCC,179500,"Denver,PA,USA",US,2024-01-26
100578,21,"2012 John Deere 225D LC Excavator, Hydraulic Coupler, 5544 Hours",4,MOCC,59500,"Painesville,OH,USA",US,2024-01-26
100579,21,Hitachi ZX 350 large excavator with hydraulic thumb,2,PayPal,55000,"Orrville,OH,USA",US,2024-01-26
100580,21,La Bounty Shear Hydraulic mini Excavators w/ 360 rotator and excavator mount,4,PayPal,22097.95,"Elkridge,MD,USA",US,2024-01-27
100581,21,"2005 Excavator Caterpillar 330CL, Hours: 10,986",5,PayPal,103000,"Anthony,TX,USA",US,2024-01-27
100582,21,2016 Komatsu PC360LC-11 Hydraulic Excavator NEW ENGINE! TIER 4 PC360,1,MOCC,82500,"Carbondale,PA,USA",US,2024-01-27
100583,21,2005 Hyundai ROBEX 500 LC-7 Hydraulic Excavator SCRAP GRAPPLE 8K HRS CUMMINS,3,MOCC,67500,"Carbondale,PA,USA",US,2024-01-27
100584,21,"2016 Bobcat E42 Excavator, Cab/Heat/Air, Hydraulic Thumb, X-Change,1,123 Hours",3,MOCC,47900,"Versailles,OH,USA",US,2024-01-27
100585,21,2017 BOBCAT E20 MINI EXCAVATOR OROPS AUX HYD 792 HOURS 2 SPD 14 HP KUBOTA DIESEL,5,CashOnPickup,19900,USA,US,2024-01-27
100586,21,"2014 BOBCAT E26 MINI EXCAVATOR 6,000 LB - 2 SPD + BLADE - KUBOTA DIESEL (NO DEF)",3,MOCC,22900,"Dania,FL,USA",US,2024-01-28
100587,21,2012 Doosan DX300LC-3 Excavator,1,MOCC,97500,"Vancouver,WA,USA",US,2024-01-28
100588,21,2015 John Deere 290G LC Hydraulic Excavator CLEAN! THUMB! LONG U/C 290GLC 290,2,MOCC,87795,"Carbondale,PA,USA",US,2024-01-28
100589,21,2016 CATERPILLAR 316EL CRAWLER EXCAVATOR CAT 316,5,PersonalCheck,124900,"West Chicago,IL,USA",US,2024-01-28
100590,21,HYUNDAI ROBEX160LC-9,2,unspecified,88000,"Saint Petersburg,FL,USA",US,2024-01-28
100591,21,Gradall 660E,2,MOCC,18988,"California,KY,USA",US,2024-01-28
100592,21,2007 Komatsu PC78MR-6 Midi Excavator!,1,MOCC,35900,"North Spring,WV,USA",US,2024-01-29
100593,21,"2019 KUBOTA KX057-4 OPEN ROPS TRACK EXCAVATOR WITH 2 SPEED, AUTO IDLE!",5,MOCC,47500,"Trinidad,TX,USA",US,2024-01-29
100594,21,2013 John Deere 85D Track Excavator,5,MOCC,39600,"San Francisco,CA,USA",US,2024-01-29
100595,,2008 Bobcat 323J Hydraulic Mini Excavator w/ 2 Buckets CHEAP!!,2,MOCC,12500,"Littlestown,PA,USA",US,2024-01-29
100596,21,"Used 2015 Cat 313F LGC Excavator, hours 1942, 74 C3.4B Cat engine, Stick 9' 10""",1,PayPal,100000,"Freehold,NY,USA",US,2024-01-29
100597,21,JCB 8014 CTS MINI DIGGER / MINI EXCAVATORS FOR SALE ALL LESS THAN 1500 HOURS!!,4,PayPal,14999.99,"Davenport,FL,USA",US,2024-01-29
100598,21,HYUNDAI MINI EXCAVATOR R25Z-9AK Used  We offer leasing,4,PayPal,29750,"Saint Petersburg,FL,USA",US,2024-01-30
100599,21,"2006 Komatsu PC138US LC-2EO Excavator Auxiliary Hydraulics, Long Arm",4,MOCC,41000,"Painesville,OH,USA",US,2024-01-30
100600,21,Volvo EC 460 LC Excavator Year 2000,1,MOCC,78000,"Anthony,TX,USA",US,2024-01-30
100601,21,KUBOTA KX121-3 OROPS MINI COMPACT TRACK EXCAVATOR WITH STRAIGHT BLADE!,3,MOCC,24900,"Trinidad,TX,USA",US,2024-01-30
100602,21,2012 KUBOTA KX121-3 MINI COMPACT TRACK EXCAVATOR WITH 2 SPEED!,2,MOCC,26900,"Trinidad,TX,USA",US,2024-01-30
100603,21,2015 BOBCAT E45 MINI EXCAVATOR CAB HEAT/AC AUX HYD HYD THUMB 1050 HOURS 42 HP,2,CashOnPickup,44900,USA,US,2024-01-30
100604,21,Hitachi EX400LC Excavator,1,MOCC,62000,"Anthony,TX,USA",US,2024-01-31
100605,21,2011 Bobcat E35 Mini Excavator,4,MOCC,25000,"Jupiter,FL,USA",US,2024-01-31
100606,21,YANMAR T175 SKID STEER,4,PayPal,47700,"Saint Petersburg,FL,USA",US,2024-01-31
100607,21,2018 CATERPILLAR 308E2 CR SB CAB HEAT AIR CRAWLER EXCAVATOR 308,3,PersonalCheck,99900,"West Chicago,IL,USA",US,2024-01-31
100608,21,"2013 BOBCAT E32 MINI EXCAVATOR 7,200 LB MID SIZED EXCAVATOR 2 SPEED W/ BLADE",3,MOCC,26500,"Dania,FL,USA",US,2024-01-31
100609,21,2016 BOBCAT T870 TRACK SKID STEER FORESTRY PACKAGE FORESTRY MULCHER VERY NICE!,2,PaymentSeeDescription,65000,"Tunkhannock,PA,USA",US,2024-01-31
100610,21,2014 HYUNDAI ROBEX 145LCR-9A EXCAVATOR CAB HEAT/AC 2SP 4378 HOURS 120 HP PERKINS,4,CashOnPickup,47900,USA,US,2024-02-01
100611,21,09 Hitachi 35U Mini Excavator Backhoe,1,MOCC,29999,"Hastings,MN,USA",US,2024-02-01
100612,21,Cat 303.5 Cr Excavator,2,MOCC,19900,"Prompton,PA,USA",US,2024-02-01
100613,21,2015 Caterpillar 304E2 CR Rubber Track Crawler Excavator Cab AC Cat Mini 304,4,MOCC,45500,"Lapeer,MI,USA",US,2024-02-01
100614,21,2017 Kubota KX71-3 Mini Excavator LOW HOURS,3,CashOnPickup,32750,"Franklinville,NJ,USA",US,2024-02-01
100615,21,Mini Excavator Steel Tracks Trackhoe Hyd Thumb Blade?,5,PayPal,6485,"Three Forks,MT,USA",US,2024-02-01
100616,21,"2013 BOBCAT E45 MINI EXCAVATOR, CAB, HEAT/AC, HYD THUMB, 2 SPD, PRE-EMISSIONS!",1,CashOnPickup,42900,USA,US,2024-02-02
100617,21,2011 Takeuchi TB180FR Midi Excavator!,4,MOCC,38900,"North Spring,WV,USA",US,2024-02-02
100618,21,"2017 Bobcat E 45 Mini Excavator, Hydraulic Thumb, 1366 Hours",5,MOCC,39900,"Painesville,OH,USA",US,2024-02-02
100619,21,2012 John Deere 27D,5,MOCC,22500,"San Francisco,CA,USA",US,2024-02-02
100620,21,KUBOTA U35 OROPS TRACK EXCAVATOR WITH STRAIGHT BLADE!,4,MOCC,23900,"Trinidad,TX,USA",US,2024-02-02
100621,21,"BADGER/CASE 1085D WHEELED HYDRAULIC EXCAVATOR, VERY LOW HOURS AC, EX CA CITY",3,MOCC,39000,"Porter Ranch,CA,USA",US,2024-02-02
100622,21,2008 Volvo ECR88 Midi Hydraulic Crawler Excavator w/ Blade,1,MOCC,31000,"Bakersfield,CA,USA",US,2024-02-03
100623,21,Volvo EC-290BLC excavator,3,CashOnPickup,49000,"Mullica Hill,NJ,USA",US,2024-02-03
100624,21,2005 Gradall XL3100 Wheeled Excavator Mercedes DSL 4x4 Q/C,2,MOCC,16595,"Carbondale,PA,USA",US,2024-02-03
100625,21,2015 Cat 303E CR Mini Ex Excavator Trackhoe,4,MOCC,24900,"El Reno,OK,USA",US,2024-02-03
100626,21,2016 BOBCAT E35 MINI EXCAVATOR CAB HEAT/AC  HYDRALIC THUMB 1625 HR 25 HP KUBOTA,2,CashOnPickup,34900,USA,US,2024-02-03
100627,21,2005 Caterpillar 303 CR Hydraulic Mini Excavator w/ Thumb  Hydraulic Tilt Bucket,5,PayPal,23000,"Aurora,IL,USA",US,2024-02-03
100628,21,2007 John Deere 160,3,MOCC,52000,"Carbondale,PA,USA",US,2024-02-04
100629,21,"??7 Cat 308E2 CR Caterpillar 308 Hyd Thumb! 1,270 Hours! Fin + Ship! NICE L@@K !",3,MOCC,79900,"New Waverly,TX,USA",US,2024-02-04
100630,21,2018 KUBOTA KX033-4 CAB MINI COMPACT TRACK EXCAVATOR WITH AC/HEAT!,2,MOCC,42900,"Trinidad,TX,USA",US,2024-02-04
100631,21,2016 BOBCAT E85 MIDI EXCAVATOR CAB HEAT/AC  HYDRALIC THUMB 687 HOURS 66 HP,2,CashOnPickup,64900,USA,US,2024-02-04
100632,21,Wow! 2018 John Deere 35G  EXCAVATOR Runs & operates Great! Warranty Remaining!,2,PayPal,45000,"Providence,KY,USA",US,2024-02-04
100633,21,2017 CATERPILLAR 303.5E2 CR MINI EXCAVATOR CAB HEAT/AC AUX HYD 2 SPEED 535 HOURS,2,CashOnPickup,39900,USA,US,2024-02-04
100634,21,2006 IHI 65NX Compact Excavator - Standard Bucket   Diesel   Black Tires +GOOD,5,PayPal,32950,"Saint Charles,IL,USA",US,2024-02-05
100635,21,2017 TAKEUCHI TB260 MINI EXCAVATOR CAB HEAT/AC AUX HYD HYD THUMB 668 HOURS 48 HP,1,CashOnPickup,49900,USA,US,2024-02-05
100636,21,2016 Cat 303E CR Mini Ex Excavator Trackhoe,1,MOCC,25900,"El Reno,OK,USA",US,2024-02-05
100637,21,"2015 John Deere 245G LC Excavator, 6131 Hours",4,MOCC,89900,"Painesville,OH,USA",US,2024-02-05
100638,21,"2018 BOBCAT E42 MINI EXCAVATOR, CAB, 112 HRS, HYD THUMB, 2 SPEED, HEAT/AC, RADIO",5,CashOnPickup,52900,USA,US,2024-02-05
100639,21,"2013 BOBCAT E45 MINI EXCAVATOR WITH OROPS, STRAIGHT FLOAT BLADE!",2,MOCC,34900,"Trinidad,TX,USA",US,2024-02-05
100640,21,1999 Bobcat 341 Mini Excavator Just Serviced!! Cab W/Heat!! Ready To Go To Work!,2,CashOnPickup,19950,"Chambersburg,PA,USA",US,2024-02-06
100641,21,2020 Kubota Compact KX018 Excavator Open Cab,4,PayPal,35000,"Cleveland,AL,USA",US,2024-02-06
100642,21,2014 BOBCAT E50 MINI EXCAVATOR CAB HEAT/AC AUX HYD HYD THUMB HYS ANGLE BLADE 2SP,1,CashOnPickup,46900,USA,US,2024-02-06
100643,21,2019 BOBCAT E85 MIDI EXCAVATOR CAB HEAT/AC AUX HYD HYD THUMB 2SP 130 HOURS 66 HP,1,CashOnPickup,87900,USA,US,2024-02-06
100644,21,"2017 BOBCAT E26 MINI EXCAVATOR 6,000 LB - 2 SPEED W/ BLADE - SELECTABLE CONTROLS",3,MOCC,27500,"Dania,FL,USA",US,2024-02-06
100645,21,2015 Takeuchi TB240 Mini Excavator,2,MOCC,27000,"Clare,MI,USA",US,2024-02-06
100646,21,2014 CAT 303E CR Mini Excavator Low Hours,2,PayPal,42900,"Kingsley,PA,USA",US,2024-02-07
100647,21,2017 JOHN DEERE 35G MINI EXCAVATOR CAB HEAT/AC AUX HYD HYD THUMB 447 HOURS 23 HP,1,CashOnPickup,42900,USA,US,2024-02-07
100648,21,2017 BOBCAT E35 MINI EXCAVATOR CAB HEAT/AC AUX HYD HYD THUMB 405 HR 25 HP KUBOTA,4,CashOnPickup,43900,USA,US,2024-02-07
100649,21,2017 CATERPILLAR 303.5E2 CR MINI EXCAVATOR CAB HEAT/AC AUX HYD 2 SPEED 535 HOURS,2,CashOnPickup,39900,USA,US,2024-02-07
100650,21,1995 Caterpillar 312 Hydraulic Excavator Cab Auxiliary Hydraulic,5,MOCC,34000,"Cream Ridge,NJ,USA",US,2024-02-07
100651,21,2013 Volvo EC140DL Hydraulic Crawler Excavator Loader  Diesel  Low Hours,1,MOCC,45500,"Essington,PA,USA",US,2024-02-07
100652,21,Bobcat Mini Excavator 337,3,MOCC,28500,"Butte,MT,USA",US,2024-02-08
100653,21,2014 Takeuchi TB285  Excavator Diesel Rubbertracks Enclosed Cab,2,MOCC,35500,"Essington,PA,USA",US,2024-02-08
100654,21,2017 TAKEUCHI TB260 MINI EXCAVATOR CAB HEAT/AC AUX HYD HYD THUMB 668 HOURS 48 HP,5,CashOnPickup,49900,USA,US,2024-02-08
100655,21,Caterpillar 110b 110 Excavator Cat,4,PayPal,19000,"Charlotte,NC,USA",US,2024-02-08
100656,21,2017 Bobcat E26 Mini Excavator. New Tracks!! 2027 Hours!! X-Change Quick Attach!,3,CashOnPickup,24950,"Chambersburg,PA,USA",US,2024-02-08
100657,21,2014 Wacker Neuson 3503 Hydraulic Mini Excavator Super Clean Only 900 Hours!!!,2,MOCC,22900,"Littlestown,PA,USA",US,2024-02-08
100658,21,2014 Kubota U55-4 MINI TRACKHOE SMALL EXCAVATOR 4 WAY BLADE,2,MOCC,35900,"El Reno,OK,USA",US,2024-02-09
100659,21,2013 Bobcat E32 Mini Ex Excavator Trackhoe Diesel Rubber Tracks,4,MOCC,20900,"El Reno,OK,USA",US,2024-02-09
